192.168.65.1 - - [15/Jan/2024:15:32:19 +0000] "GET /index.php HTTP/1.1" 200 4786 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [15/Jan/2024:15:35:27 +0000] "GET /index.php HTTP/1.1" 200 4858 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [15/Jan/2024:15:53:54 +0000] "GET /index.php HTTP/1.1" 200 523 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:22:14 +0000] "GET /index.php HTTP/1.1" 200 524 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:23:40 +0000] "GET /index.php HTTP/1.1" 200 513 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:25:33 +0000] "GET /index.php HTTP/1.1" 200 524 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:29:22 +0000] "GET /index.php HTTP/1.1" 200 446 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:31:48 +0000] "GET /index.php HTTP/1.1" 200 634 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:32:17 +0000] "GET /index.php HTTP/1.1" 200 634 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:32:52 +0000] "GET /index.php HTTP/1.1" 200 634 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:33:55 +0000] "GET /index.php HTTP/1.1" 200 248 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:36:58 +0000] "GET /index.php HTTP/1.1" 200 634 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:37:34 +0000] "GET /index.php HTTP/1.1" 200 634 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:38:30 +0000] "GET /index.php HTTP/1.1" 200 2040 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:40:14 +0000] "GET /index.php HTTP/1.1" 200 524 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:42:53 +0000] "GET /index.php HTTP/1.1" 200 524 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:43:11 +0000] "GET /index.php HTTP/1.1" 200 524 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:45:36 +0000] "GET /index.php HTTP/1.1" 200 421 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
192.168.65.1 - - [16/Jan/2024:07:45:54 +0000] "GET /index.php HTTP/1.1" 200 633 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:121.0) Gecko/20100101 Firefox/121.0"
